站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
58015,20240705145500,13.1,1005.1,78,245,6.8,1.1,10070.3
58102,20240705145500,24.4,1008.8,99,53,11.4,1.2,10207.4
58118,20240705145500,20.8,1006.4,55,31,4.4,1.0,10402.1
58122,20240705145500,7.9,1024.4,78,130,4.4,0.4,10329.6
58203,20240705145500,27.3,1024.0,40,294,1.6,1.0,10067.2
58215,20240705145500,13.6,1015.5,23,341,0.1,1.3,10326.2
58221,20240705145500,16.5,1025.2,9,265,14.6,0.3,10354.8
58225,20240705145500,19.3,1002.9,99,344,8.8,0.7,10273.4
58236,20240705145500,13.4,1022.1,77,207,9.6,0.6,10487.8
58311,20240705145500,11.5,1012.9,76,151,3.2,0.4,10295.0
58314,20240705145500,8.5,1011.8,7,162,14.2,1.5,10419.8
58319,20240705145500,4.0,1002.8,86,103,14.7,1.0,10021.1
58321,20240705145500,33.5,1008.4,36,329,1.0,0.6,10140.4
58326,20240705145500,25.6,1022.0,74,203,0.1,0.7,10101.0
58336,20240705145500,23.5,1010.8,65,230,12.8,0.6,10126.2
58338,20240705145500,27.0,1009.1,51,281,12.9,1.5,10077.8
58414,20240705145500,22.6,1015.8,56,203,8.7,0.3,10456.7
58419,20240705145500,19.7,1022.2,2,286,14.9,1.2,10457.0
58424,20240705145500,25.2,1001.9,42,168,5.3,0.4,10271.4
58429,20240705145500,13.3,1013.9,40,346,2.2,1.0,10081.7
58436,20240705145500,5.3,1018.4,51,299,12.5,1.2,10455.0
58437,20240705145500,21.2,1003.4,15,272,12.1,0.0,10457.6
58520,20240705145500,2.2,1021.7,84,285,12.2,1.2,10154.8
58531,20240705145500,7.7,1016.7,81,122,1.8,1.0,10392.4
54406,20240705145500,9.1,1010.9,8,244,14.0,0.3,10121.4
54416,20240705145500,16.5,1023.6,14,200,7.0,0.1,10218.5
54511,20240705145500,14.4,1003.5,9,56,8.2,0.5,10230.9
58725,20240705145500,0.6,1019.7,58,213,11.1,0.6,10146.4
58730,20240705145500,13.0,1023.9,77,343,7.3,1.2,10462.2
58731,20240705145500,26.6,1018.1,33,141,4.4,1.0,10293.6
58734,20240705145500,31.4,1019.0,90,140,0.7,1.1,10369.8
58737,20240705145500,24.0,1004.4,22,346,6.6,0.5,10156.9
58744,20240705145500,13.0,1004.0,69,120,3.9,0.4,10118.9
58754,20240705145500,1.5,1020.2,33,341,11.5,0.6,10124.4
58818,20240705145500,30.9,1021.6,58,26,8.3,1.3,10140.6
58820,20240705145500,14.1,1025.0,97,181,9.6,0.6,10087.0
58834,20240705145500,31.2,1007.8,54,24,11.8,0.7,10328.3
58837,20240705145500,5.9,1026.2,74,314,4.6,1.0,10480.1
58843,20240705145500,16.2,1009.4,16,73,1.0,0.2,10322.6
58846,20240705145500,29.3,1005.1,39,4,3.8,1.3,10369.6
